customer_id,account_id,date_key,total_amount,num_trans,first_transaction,last_transaction
273916,training,1_2011,539.24,1,7758,7758
271045,training,1_2011,232.05,1,7758,7758
274380,training,1_2011,1074.06,1,7758,7758
275025,training,1_2011,3969.16,1,7758,7758
269674,training,1_2011,14472.19,3,7727,7758
274817,training,1_2011,815.49,1,7758,7758
273745,training,1_2011,289.51,1,7758,7758
273708,training,1_2011,464.10,1,7758,7758
273403,training,1_2011,2944.82,1,7758,7758
273141,training,1_2011,944.77,1,7758,7758
274480,training,1_2011,3428.81,2,7704,7758
269197,training,1_2011,3013.34,1,7758,7758
274435,training,1_2011,2165.80,1,7758,7758
275226,training,1_2011,6298.50,1,7758,7758
269911,training,1_2011,2461.94,2,7713,7758
266822,training,1_2011,340.34,1,7758,7758
271928,training,1_2011,3079.64,2,7711,7758
267402,training,1_2011,2098.39,1,7758,7758
272679,training,1_2011,3719.43,1,7758,7758
268218,training,1_2011,2123.81,1,7758,7758
270623,training,1_2011,888.42,1,7758,7758
275187,training,1_2011,2348.12,2,7710,7758
273040,training,1_2011,4964.77,2,7734,7757
272830,training,1_2011,1726.01,1,7757,7757
269420,training,1_2011,5989.10,1,7757,7757
270192,training,1_2011,7768.15,1,7757,7757
271236,training,1_2011,2990.13,1,7757,7757
271914,training,1_2011,2506.14,2,7739,7757
267408,training,1_2011,1078.48,1,7757,7757
269637,training,1_2011,3763.63,2,7741,7757
273968,training,1_2011,328.19,1,7757,7757
271353,training,1_2011,4446.52,1,7757,7757
272237,training,1_2011,2382.38,1,7757,7757
273555,training,1_2011,3198.97,1,7757,7757
271351,training,1_2011,2774.66,1,7756,7756
271544,training,1_2011,330.39,1,7756,7756
274972,training,1_2011,4884.10,1,7756,7756
274057,training,1_2011,4499.56,1,7756,7756
274681,training,1_2011,1467.44,1,7756,7756
268779,training,1_2011,909.41,1,7756,7756
267414,training,1_2011,10316.28,2,7751,7756
268200,training,1_2011,6101.81,2,7735,7756
267542,training,1_2011,1931.54,1,7756,7756
268606,training,1_2011,3480.75,1,7756,7756
267343,training,1_2011,1604.46,1,7756,7756
273381,training,1_2011,2123.81,1,7756,7756
273387,training,1_2011,1666.34,1,7756,7756
272995,training,1_2011,2760.29,1,7756,7756
267264,training,1_2011,121.55,1,7756,7756
270565,training,1_2011,5211.18,2,7726,7756
272231,training,1_2011,358.02,1,7756,7756
267737,training,1_2011,2459.73,1,7755,7755
272245,training,1_2011,1836.51,1,7755,7755
267596,training,1_2011,3099.53,1,7755,7755
268783,training,1_2011,16061.17,2,7719,7755
270226,training,1_2011,4084.08,1,7755,7755
271534,training,1_2011,4913.94,2,7699,7755
272774,training,1_2011,3288.48,1,7755,7755
273334,training,1_2011,3664.18,1,7755,7755
269837,training,1_2011,522.66,1,7755,7755
269087,training,1_2011,3076.32,1,7755,7755
268855,training,1_2011,6491.88,1,7755,7755
274940,training,1_2011,3570.26,1,7755,7755
272997,training,1_2011,426.53,1,7755,7755
274736,training,1_2011,5383.56,1,7755,7755
272634,training,1_2011,2643.16,1,7755,7755
267324,training,1_2011,3699.54,1,7755,7755
273085,training,1_2011,4461.99,1,7755,7755
269807,training,1_2011,7281.95,1,7755,7755
274521,training,1_2011,6486.35,1,7755,7755
273278,training,1_2011,3315.00,1,7755,7755
267043,training,1_2011,4034.36,1,7755,7755
267854,training,1_2011,8725.08,2,7725,7755
274025,training,1_2011,1532.63,1,7754,7754
267715,training,1_2011,7712.90,1,7754,7754
269260,training,1_2011,3685.17,2,7735,7754
269800,training,1_2011,790.08,1,7754,7754
268054,training,1_2011,2393.43,1,7754,7754
273896,training,1_2011,3288.48,1,7754,7754
275070,training,1_2011,1803.36,1,7754,7754
273606,training,1_2011,552.50,1,7754,7754
271349,training,1_2011,2917.20,1,7754,7754
267135,training,1_2011,5091.84,1,7754,7754
269544,training,1_2011,8066.50,1,7754,7754
273825,training,1_2011,543.66,1,7754,7754
274263,training,1_2011,8204.62,1,7754,7754
274481,training,1_2011,3381.30,1,7754,7754
270822,training,1_2011,542.55,1,7754,7754
274822,training,1_2011,3290.69,1,7754,7754
270009,training,1_2011,5641.02,1,7754,7754
269122,training,1_2011,5176.93,1,7754,7754
272617,training,1_2011,5402.34,2,7703,7754
268402,training,1_2011,4243.20,1,7754,7754
270290,training,1_2011,1379.04,1,7754,7754
270301,training,1_2011,4595.69,2,7708,7754
269595,training,1_2011,3132.68,1,7754,7754
275173,training,1_2011,5833.30,2,7710,7753
267018,training,1_2011,1765.79,1,7753,7753
273873,training,1_2011,812.17,1,7753,7753
272961,training,1_2011,439.79,1,7753,7753
272054,training,1_2011,8177.00,1,7753,7753
267622,training,1_2011,2961.40,1,7753,7753
268360,training,1_2011,5268.64,1,7753,7753
270402,training,1_2011,1493.96,1,7753,7753
268003,training,1_2011,853.06,1,7753,7753
271757,training,1_2011,1270.75,1,7753,7753
269045,training,1_2011,1374.62,1,7753,7753
273677,training,1_2011,580.12,1,7753,7753
274021,training,1_2011,6331.65,1,7753,7753
266960,training,1_2011,3991.26,1,7753,7753
268287,training,1_2011,1282.90,1,7753,7753
275152,training,1_2011,1025.44,1,7753,7753
268481,training,1_2011,8105.18,1,7753,7753
273883,training,1_2011,5414.50,1,7753,7753
271520,training,1_2011,6042.14,1,7753,7753
273600,training,1_2011,5922.80,1,7753,7753
267606,training,1_2011,1183.45,1,7752,7752
271399,training,1_2011,2618.85,1,7752,7752
267386,training,1_2011,4090.71,1,7752,7752
272171,training,1_2011,2923.83,2,7706,7752
268617,training,1_2011,2875.21,1,7752,7752
269354,training,1_2011,4497.35,1,7752,7752
266836,training,1_2011,2688.47,1,7752,7752
271225,training,1_2011,4389.06,1,7752,7752
268538,training,1_2011,7906.27,1,7752,7752
270076,training,1_2011,4745.98,2,7721,7752
273436,training,1_2011,5154.82,1,7752,7752
271821,training,1_2011,1117.15,2,7745,7752
268476,training,1_2011,2581.28,1,7752,7752
270588,training,1_2011,4455.36,1,7752,7752
269932,training,1_2011,289.51,1,7752,7752
267880,training,1_2011,246.41,1,7752,7752
273240,training,1_2011,1127.10,1,7752,7752
269049,training,1_2011,4868.63,2,7714,7752
271584,training,1_2011,4349.28,3,7737,7752
267075,training,1_2011,6900.73,1,7751,7751
273414,training,1_2011,201.11,1,7751,7751
274492,training,1_2011,4768.07,2,7709,7751
272497,training,1_2011,3464.18,1,7751,7751
272629,training,1_2011,2602.28,1,7751,7751
274913,training,1_2011,6572.54,1,7751,7751
270894,training,1_2011,397.80,1,7751,7751
274849,training,1_2011,1186.77,1,7751,7751
273574,training,1_2011,4499.56,2,7700,7751
269962,training,1_2011,1071.85,1,7751,7751
273969,training,1_2011,575.71,1,7751,7751
267687,training,1_2011,1303.90,1,7751,7751
270927,training,1_2011,424.32,1,7750,7750
267338,training,1_2011,4057.56,1,7750,7750
271026,training,1_2011,892.84,1,7750,7750
269168,training,1_2011,6157.06,1,7750,7750
270146,training,1_2011,1386.78,1,7750,7750
273598,training,1_2011,3491.80,1,7750,7750
272594,training,1_2011,2628.80,1,7750,7750
273429,training,1_2011,3160.30,2,7701,7750
269408,training,1_2011,1866.35,1,7750,7750
273354,training,1_2011,2618.85,1,7750,7750
268593,training,1_2011,3235.44,1,7750,7750
274648,training,1_2011,480.68,1,7750,7750
268654,training,1_2011,5141.57,2,7720,7750
272349,training,1_2011,4720.56,1,7750,7750
275172,training,1_2011,1316.06,1,7750,7750
270810,training,1_2011,3134.88,2,7749,7750
274582,training,1_2011,2361.38,2,7703,7750
269454,training,1_2011,4911.73,1,7750,7750
273729,training,1_2011,508.30,1,7750,7750
272907,training,1_2011,561.34,1,7749,7749
272847,training,1_2011,1447.55,1,7749,7749
272511,training,1_2011,479.57,1,7749,7749
266953,training,1_2011,5803.46,1,7749,7749
274869,training,1_2011,2696.20,1,7749,7749
267707,training,1_2011,1962.48,1,7749,7749
267119,training,1_2011,1014.39,1,7749,7749
273319,training,1_2011,2296.19,1,7749,7749
270854,training,1_2011,2762.50,1,7749,7749
267539,training,1_2011,7514.00,1,7749,7749
269076,training,1_2011,4902.89,1,7749,7749
270892,training,1_2011,1352.52,1,7749,7749
270340,training,1_2011,5066.43,1,7749,7749
271181,training,1_2011,483.99,1,7749,7749
268624,training,1_2011,1765.79,2,7696,7749
274023,training,1_2011,1648.66,1,7749,7749
274591,training,1_2011,2311.66,1,7749,7749
272249,training,1_2011,3303.95,2,7741,7749
269631,training,1_2011,1622.14,1,7749,7749
272129,training,1_2011,4757.02,1,7748,7748
269901,training,1_2011,3377.99,1,7748,7748
274810,training,1_2011,3955.90,1,7748,7748
269555,training,1_2011,1463.02,1,7748,7748
274527,training,1_2011,1120.47,1,7748,7748
267176,training,1_2011,3718.33,2,7748,7748
270625,training,1_2011,2795.65,1,7748,7748
273692,training,1_2011,2594.54,1,7748,7748
274799,training,1_2011,3931.59,1,7748,7748
272047,training,1_2011,1840.93,1,7748,7748
268032,training,1_2011,1688.44,1,7748,7748
274747,training,1_2011,1131.52,1,7748,7748
271868,training,1_2011,1369.10,1,7748,7748
268502,training,1_2011,1396.72,1,7748,7748
273290,training,1_2011,1916.07,1,7748,7748
270394,training,1_2011,14227.99,4,7694,7748
271791,training,1_2011,8123.96,2,7718,7748
271427,training,1_2011,1324.89,1,7747,7747
273198,training,1_2011,3825.51,1,7747,7747
273520,training,1_2011,1895.08,1,7747,7747
273254,training,1_2011,411.06,1,7747,7747
273527,training,1_2011,8080.86,2,7720,7747
268523,training,1_2011,7646.60,1,7747,7747
272045,training,1_2011,4607.85,1,7747,7747
272111,training,1_2011,718.25,1,7747,7747
272016,training,1_2011,4252.04,1,7747,7747
269501,training,1_2011,1486.22,1,7747,7747
267430,training,1_2011,5584.67,2,7736,7747
274414,training,1_2011,6311.76,1,7747,7747
267987,training,1_2011,10150.53,2,7695,7747
267365,training,1_2011,2143.70,1,7747,7747
274579,training,1_2011,1710.54,1,7746,7746
271595,training,1_2011,660.79,1,7746,7746
267023,training,1_2011,4902.89,1,7746,7746
269066,training,1_2011,970.19,1,7746,7746
271854,training,1_2011,6326.12,1,7746,7746
271744,training,1_2011,4481.88,1,7746,7746
270181,training,1_2011,1118.26,1,7746,7746
266794,training,1_2011,2565.81,1,7746,7746
267420,training,1_2011,2930.46,1,7746,7746
269345,training,1_2011,384.54,1,7746,7746
271858,training,1_2011,5127.20,1,7746,7746
268250,training,1_2011,1639.82,1,7746,7746
272849,training,1_2011,623.22,1,7746,7746
274172,training,1_2011,2970.24,1,7746,7746
273872,training,1_2011,4729.40,1,7746,7746
270672,training,1_2011,3403.40,1,7746,7746
274369,training,1_2011,2364.70,1,7746,7746
275011,training,1_2011,6436.62,1,7746,7746
275051,training,1_2011,4486.30,1,7746,7746
269760,training,1_2011,350.29,1,7746,7746
269228,training,1_2011,7265.38,1,7746,7746
273287,training,1_2011,1635.40,1,7746,7746
271183,training,1_2011,1929.33,2,7737,7746
273299,training,1_2011,4692.94,2,7726,7746
268793,training,1_2011,1089.53,1,7745,7745
274096,training,1_2011,4629.95,1,7745,7745
269588,training,1_2011,2598.96,1,7745,7745
270353,training,1_2011,653.05,1,7745,7745
274844,training,1_2011,1524.90,1,7745,7745
271717,training,1_2011,6060.93,1,7745,7745
271317,training,1_2011,2423.26,1,7745,7745
268840,training,1_2011,7348.25,1,7745,7745
271272,training,1_2011,2749.24,2,7741,7745
271988,training,1_2011,1807.78,1,7745,7745
273497,training,1_2011,4520.55,2,7736,7745
269493,training,1_2011,2382.38,1,7745,7745
273748,training,1_2011,430.95,2,7712,7745
273575,training,1_2011,917.15,1,7745,7745
272399,training,1_2011,11220.17,2,7711,7745
270401,training,1_2011,903.89,1,7745,7745
273556,training,1_2011,1171.30,1,7745,7745
267094,training,1_2011,1375.73,2,7694,7745
273207,training,1_2011,394.49,1,7745,7745
271038,training,1_2011,1585.67,1,7745,7745
269737,training,1_2011,12130.69,2,7737,7745
267662,training,1_2011,5379.14,1,7744,7744
269680,training,1_2011,3680.76,2,7702,7744
274066,training,1_2011,2476.30,2,7725,7744
271461,training,1_2011,1284.01,1,7744,7744
267358,training,1_2011,5795.73,1,7744,7744
272526,training,1_2011,2627.69,1,7744,7744
270423,training,1_2011,981.24,1,7744,7744
274428,training,1_2011,1505.01,1,7744,7744
267901,training,1_2011,2309.45,1,7744,7744
271341,training,1_2011,2880.74,1,7744,7744
273861,training,1_2011,4860.89,2,7707,7744
273505,training,1_2011,2191.22,1,7744,7744
273769,training,1_2011,4415.58,1,7744,7744
273428,training,1_2011,2811.12,1,7744,7744
270120,training,1_2011,1680.70,1,7744,7744
270694,training,1_2011,2542.61,1,7744,7744
269111,training,1_2011,1414.40,1,7744,7744
267781,training,1_2011,951.40,1,7744,7744
269717,training,1_2011,2204.47,2,7696,7744
274114,training,1_2011,2607.80,1,7744,7744
269029,training,1_2011,5763.68,1,7744,7744
268837,training,1_2011,4084.08,1,7744,7744
272415,training,1_2011,1574.62,1,7744,7744
267214,training,1_2011,4644.31,1,7744,7744
274792,training,1_2011,4193.48,1,7743,7743
274834,training,1_2011,1564.68,1,7743,7743
273840,training,1_2011,1001.13,1,7743,7743
272889,training,1_2011,5390.19,2,7731,7743
272720,training,1_2011,532.61,1,7743,7743
273536,training,1_2011,687.31,1,7743,7743
274267,training,1_2011,1560.26,1,7743,7743
273368,training,1_2011,8326.17,2,7716,7743
268002,training,1_2011,1050.86,1,7743,7743
269875,training,1_2011,4941.56,1,7743,7743
267760,training,1_2011,5618.93,1,7743,7743
269036,training,1_2011,1143.67,1,7743,7743
266785,training,1_2011,6911.77,1,7743,7743
273686,training,1_2011,4196.79,1,7743,7743
271238,training,1_2011,6143.80,1,7743,7743
270433,training,1_2011,981.24,1,7743,7743
267030,training,1_2011,777.92,1,7743,7743
268591,training,1_2011,4185.74,1,7742,7742
275224,training,1_2011,5299.58,2,7722,7742
269621,training,1_2011,2079.61,1,7742,7742
269268,training,1_2011,4591.27,1,7742,7742
270077,training,1_2011,8525.08,2,7708,7742
269482,training,1_2011,3079.64,1,7742,7742
270002,training,1_2011,1922.70,1,7742,7742
274862,training,1_2011,276.25,1,7742,7742
269196,training,1_2011,1601.14,1,7742,7742
273444,training,1_2011,1287.33,1,7741,7741
268665,training,1_2011,3838.77,1,7741,7741
